Configuration	Term	J	g	Level (cm-1)
"5s.17p"	"3P*"	"2"	5	" 45382.26"	
"5s.17p"	"1P*"	"1"	3	" 45395.34"	
"5s.17d"	"3D"	"1"	3	" 45414.43"	
"5s.18s"	"3S"	"1"	3	" 45419.29"	
"5s.17d"	"3D"	"2"	5	" 45420.84"	
"5s.18s"	"1S"	"0"	1	" 45426.5505"	
"5s.17d"	"1D"	"2"	5	" 45433.2717"	
"5s.15f"	"3F*"	"2"	5	" 45437.09"	
"5s.15f"	"3F*"	"3"	7	" 45437.10"	
"5s.15f"	"3F*"	"4"	9	" 45437.11"	
"5s.17d"	"3D"	"3"	7	" 45439.08"	
"5s.15f"	"1F*"	"3"	7	" 45439.16"	
"5s.18p"	"3P*"	"1"	3	" 45451.87"	
"5s.18p"	"3P*"	"2"	5	" 45452.53"	
"5s.18p"	"1P*"	"1"	3	" 45463.02"	
"5s.18d"	"3D"	"1"	3	" 45475.35"	
"5s.18d"	"3D"	"2"	5	" 45479.88"	
"5s.19s"	"3S"	"1"	3	" 45482.89"	
"5s.19s"	"1S"	"0"	1	" 45488.7860"	
"5s.18d"	"1D"	"2"	5	" 45492.6101"	
"5s.18d"	"3D"	"3"	7	" 45495.02"	
"5s.16f"	"3F*"	"2"	5	" 45497.42"	
"5s.16f"	"3F*"	"3"	7	" 45497.43"	
"5s.16f"	"3F*"	"4"	9	" 45497.49"	
"5s.16f"	"1F*"	"3"	7	" 45499.11"	
"5s.19p"	"3P*"	"1"	3	" 45509.65"	
"5s.19p"	"3P*"	"2"	5	" 45510.20"	
"5s.19p"	"1P*"	"1"	3	" 45518.64"	
"5s.19d"	"3D"	"1"	3	" 45527.10"	
"5s.19d"	"3D"	"2"	5	" 45530.18"	
"5s.20s"	"3S"	"1"	3	" 45535.32"	
"5s.20s"	"1S"	"0"	1	" 45540.2024"	
"5s.19d"	"1D"	"2"	5	" 45542.2955"	
"5s.19d"	"3D"	"3"	7	" 45542.30"	
"5s.17f"	"3F*"	"2"	5	" 45547.30"	
"5s.17f"	"3F*"	"4"	9	" 45547.39"	
"5s.17f"	"3F*"	"3"	7	" 45547.41"	
"5s.17f"	"1F*"	"3"	7	" 45548.76"	
"5s.20p"	"3P*"	"1"	3	" 45557.62"	
"5s.20p"	"3P*"	"2"	5	" 45558.00"	
"5s.20p"	"1P*"	"1"	3	" 45565.00"	
"5s.20d"	"3D"	"1"	3	" 45570.97"	
"5s.20d"	"3D"	"2"	5	" 45573.28"	
"5s.20d"	"3D"	"3"	7	" 45582.36"	
"5s.20d"	"1D"	"2"	5	" 45584.1831"	
"5s.18f"	"3F*"	"2"	5	" 45589.11"	
"5s.18f"	"3F*"	"4"	9	" 45589.23"	
"5s.18f"	"3F*"	"3"	7	" 45589.25"	
"5s.18f"	"1F*"	"3"	7	" 45590.32"	
"5s.19f"	"3F*"	"4"	9	" 45624.43"	
"5s.19f"	"3F*"	"2"	5	" 45624.48"	
"5s.19f"	"3F*"	"3"	7	" 45624.53"	
"5s.19f"	"1F*"	"3"	7	" 45625.48"	
"5s.20f"	"3F*"	"3"	7	" 45654.56"	
"5s.20f"	"3F*"	"4"	9	" 45654.70"	
"5s.20f"	"1F*"	"3"	7	" 45655.49"	
"Sr II (5s 2S<1/2>)"	"Limit"	"---"		" 45932.2036"	
"5p2"	"1D"	"2"	5	" 46380.1"	
"4d.6p"	"3D*"	"1"	3	" 49409.86"	
"4d.6p"	"3P*"	"1"	3	" 49547"	
"4d.6p"	"3D*"	"2"	5	" 49558.30"	
"4d.6p"	"3D*"	"3"	7	" 49665.77"	
"4d.6p"	"3P*"	"2"	5	" 49732.0"	
"4d.5d"	"3F"	"2"	5	" 51036.49"	
"4d.6p"	"1P*"	"1"	3	" 51099"	
"4d.5d"	"3F"	"3"	7	" 51150.30"	
"4d.5d"	"3F"	"4"	9	" 51254.06"	
"4d.5d"	"1D"	"2"	5	" 51356.00"	
"4d.5d"	"3P"	"1"	3	" 51439.66"	
"4d.5d"	"3P"	"2"	5	" 51555.06"	
"4d.(2D<3/2>).4f"	"2[3/2]*"	"1"	3	" 53253.0"	
"4d.(2D<3/2>).4f"	"2[7/2]*"	"3"	7	" 53294.4"	
"4d.(2D<3/2>).4f"	"2[5/2]*"	"3"	7	" 53392.6"	
"4d.(2D<5/2>).4f"	"2[3/2]*"	"1"	3	" 53546.2"	
"4d.(2D<5/2>).4f"	"2[7/2]*"	"3"	7	" 53572.3"	
"4d.(2D<5/2>).4f"	"2[5/2]*"	"3"	7	" 53632.8"	
"4d.6d"	"(3/2,3/2)"	"1"	3	" 54139.2"	
"4d.6d"	"(3/2,5/2)"	"2"	5	" 54140.5"	
"4d.6d"	"(3/2,5/2)"	"1"	3	" 54308.5"	
"4d.6d"	"(5/2,5/2)"	"1"	3	" 54469.5"	
"4d.(2D<3/2>).7p"	"2[3/2]*"	"1"	3	" 54728.7"	
"4d.6d"	"(3/2,3/2)"	"2"	5	" 54891.30"	
"4d.6d"	"(3/2,3/2)"	"0"	1	" 54999.9"	
"4d.6d"	"(5/2,3/2)"	"3"	7	" 55033.33"	
"4d.6d"	"(5/2,3/2)"	"2"	5	" 55088.2"	
"4d.6d"	"(5/2,3/2)"	"1"	3	" 55113.7"	
"4d.6d"	"(5/2,5/2)"	"4"	9	" 55119.40"	
"4d.(2D<5/2>).7p"	"2[3/2]*"	"1"	3	" 55195.6"	
"4d.6d"	"(5/2,5/2)"	"2"	5	" 55234.2"	
"4d.6d"	"(5/2,5/2)"	"0"	1	" 55428.3"	
"4d.8s"	"(3/2,1/2)"	"1"	3	" 55557.5"	
"4d.8s"	"(3/2,1/2)"	"2"	5	" 55560"	
"4d.8s"	"(5/2,1/2)"	"2"	5	" 55802"	
"4d.8s"	"(5/2,1/2)"	"3"	7	" 55824.4"	
"4d.5f"	"(3/2,5/2)*"	"1"	3	" 55847.3"	
"4d.5f"	"(3/2,5/2)*"	"3"	7	" 55873.6"	
"4d.5f"	"(3/2,7/2)*"	"3"	7	" 55972.5"	
"4d.(2D<3/2>).5g"	"2[5/2]"	"2"	5	" 56063.0"	
"4d.5f"	"(5/2,5/2)*"	"1"	3	" 56107.7"	
"4d.5f"	"(5/2,5/2)*"	"3"	7	" 56145.4"	
"4d.5f"	"(5/2,7/2)*"	"1"	3	" 56169.6"	
"4d.5f"	"(5/2,7/2)*"	"3"	7	" 56211.9"	
"4d.(2D<5/2>).5g"	"2[5/2]"	"2"	5	" 56341.9"	
"4d.(2D<5/2>).5g"	"2[3/2]"	"2"	5	" 56352.4"	
"4d.7d"	"(3/2,3/2)"	"1"	3	" 56366.9"	
"4d.(2D<3/2>).8p"	"2[3/2]*"	"1"	3	" 56408.2"	
"4d.7d"	"(3/2,5/2)"	"2"	5	" 56485.4"	
"4d.(2D<3/2>).8p"	"2[1/2]*"	"1"	3	" 56610.1"	
"4d.7d"	"(5/2,5/2)"	"1"	3	" 56676.0"	
"4d.(2D<5/2>).8p"	"2[5/2]*"	"3"	7	" 56721.0"	
"4d.7d"	"(3/2,3/2)"	"2"	5	" 56769.0"	
"4d.7d"	"(3/2,3/2)"	"0"	1	" 56795.4"	
"4d.(2D<5/2>).8p"	"2[3/2]*"	"1"	3	" 56940.5"	
"4d.7d"	"(5/2,3/2)"	"2"	5	" 56950.5"	
"4d.7d"	"(5/2,5/2)"	"2"	5	" 57069.6"	
"4d.7d"	"(5/2,5/2)"	"0"	1	" 57142.9"	
"4d.6f"	"(3/2,5/2)*"	"1"	3	" 57235.5"	
"4d.6f"	"(3/2,5/2)*"	"3"	7	" 57269.8"	
"4d.6f"	"(3/2,7/2)*"	"3"	7	" 57364.1"	
"4d.(2D<3/2>).6g"	"2[5/2]"	"2"	5	" 57409.9"	
"4d.6f"	"(5/2,5/2)*"	"1"	3	" 57477.1"	
"4d.6f"	"(5/2,5/2)*"	"3"	7	" 57535.3"	
"4d.6f"	"(5/2,7/2)*"	"1"	3	" 57569.5"	
"4d.6f"	"(5/2,7/2)*"	"3"	7	" 57591.9"	
"4d.8d"	"(3/2,5/2)"	"1"	3	" 57639.3"	
"4d.9p"	"(3/2,3/2)*"	"1"	3	" 57646.7"	
"4d.8d"	"(3/2,5/2)"	"2"	5	" 57658.5"	
"4d.8d"	"(3/2,3/2)"	"1"	3	" 57683.8"	
"4d.(2D<5/2>).6g"	"2[5/2]"	"2"	5	" 57691.4"	
"4d.(2D<5/2>).6g"	"2[3/2]"	"2"	5	" 57695.3"	
"4d.(2D<5/2>).6g"	"2[3/2]"	"1"	3	" 57699.5"	
"4d.9p"	"(3/2,1/2)*"	"1"	3	" 57743.2"	
"4d.8d"	"(3/2,3/2)"	"2"	5	" 57819.9"	
"4d.8d"	"(5/2,5/2)"	"1"	3	" 57836.4"	
"4d.8d"	"(3/2,3/2)"	"0"	1	" 57844.2"	
"4d.9p"	"(5/2,1/2)*"	"3"	7	" 57845.9"	
"4d.9p"	"(5/2,3/2)*"	"3"	7	" 57917.0"	
"4d.8d"	"(5/2,3/2)"	"1"	3	" 57975.5"	
"4d.7f"	"(3/2,5/2)*"	"1"	3	" 58021.5"	
"4d.8d"	"(5/2,3/2)"	"2"	5	" 58021.8"	
"4d.9p"	"(5/2,3/2)*"	"1"	3	" 58081.8"	
"4d.10s"	"(3/2,1/2)"	"1"	3	" 58095.2"	
"4d.7f"	"(3/2,5/2)*"	"3"	7	" 58106.7"	
"4d.8d"	"(5/2,5/2)"	"2"	5	" 58117.2"	
"4d.8d"	"(5/2,5/2)"	"0"	1	" 58154.8"	
"4d.7f"	"(3/2,7/2)*"	"3"	7	" 58198.9"	
"4d.7f"	"(5/2,5/2)*"	"1"	3	" 58287.0"	
"4d.9d"	"(3/2,3/2)"	"1"	3	" 58378.1"	
"4d.7f"	"(5/2,5/2)*"	"3"	7	" 58379.9"	
"4d.(2D<3/2>).10p"	"2[1/2]*"	"1"	3	" 58396.2"	
"4d.9d"	"(3/2,5/2)"	"1"	3	" 58417.1"	
"4d.7f"	"(5/2,7/2)*"	"1"	3	" 58422.3"	
"4d.9d"	"(3/2,3/2)"	"0"	1	" 58431.1"	
"4d.9d"	"(3/2,5/2)"	"2"	5	" 58443.4"	
"4d.7f"	"(5/2,7/2)*"	"3"	7	" 58444.5"	
"4d.(2D<3/2>).10p"	"2[3/2]*"	"1"	3	" 58459.8"	
"4d.9d"	"(3/2,3/2)"	"2"	5	" 58498.0"	
"4d.(2D<5/2>).7g"	"2[5/2]"	"2"	5	" 58508.3"	
"4d.(2D<5/2>).7g"	"2[3/2]"	"2"	5	" 58510.6"	
"4d.(2D<3/2>).8f"	"2[3/2]*"	"1"	3	" 58618.3"	
"4d.9d"	"(5/2,5/2)"	"1"	3	" 58642.0"	
"4d.(2D<5/2>).10p"	"2[7/2]*"	"3"	7	" 58646.9"	
"4d.9d"	"(5/2,3/2)"	"1"	3	" 58666.5"	
"4d.9d"	"(5/2,3/2)"	"2"	5	" 58687.0"	
"4d.9d"	"(5/2,5/2)"	"0"	1	" 58709.9"	
"4d.(2D<5/2>).10p"	"2[3/2]*"	"1"	3	" 58713.2"	
"4d.(2D<3/2>).8f"	"2[5/2]*"	"3"	7	" 58740.3"	
"4d.(2D<3/2>).8g"	"2[5/2]"	"2"	5	" 58755.1"	
"4d.9d"	"(5/2,5/2)"	"2"	5	" 58763.8"	
"4d.10d"	"(3/2,5/2)"	"1"	3	" 58821.2"	
"4d.10d"	"(3/2,3/2)"	"0"	1	" 58856.2"	
"4d.10d"	"(3/2,3/2)"	"1"	3	" 58859.0"	
"4d.10d"	"(3/2,5/2)"	"2"	5	" 58889.7"	
"4d.(2D<5/2>).8f"	"2[1/2]*"	"1"	3	" 58926.5"	
"4d.11s"	"(5/2,1/2)"	"2"	5	" 58929.8"	
"4d.10d"	"(3/2,3/2)"	"2"	5	" 58939.7"	
"4d.(2D<5/2>).8f"	"2[3/2]*"	"1"	3	" 58970.7"	
"4d.11s"	"(3/2,1/2)"	"2"	5	" 59027.7"	
"4d.(2D<3/2>).9f"	"2[3/2]*"	"1"	3	" 59032.9"	
"4d.(2D<5/2>).8g"	"2[5/2]"	"2"	5	" 59037.1"	
"4d.(2D<5/2>).8g"	"2[3/2]"	"2"	5	" 59038.3"	
"4d.10d"	"(5/2,3/2)"	"2"	5	" 59087.5"	
"4d.(2D<3/2>).9f"	"2[7/2]*"	"3"	7	" 59105.6"	
"4d.(2D<3/2>).9g"	"2[5/2]"	"2"	5	" 59119.4"	
"4d.10d"	"(5/2,5/2)"	"1"	3	" 59137.4"	
"4d.10d"	"(5/2,3/2)"	"1"	3	" 59165.1"	
"4d.10d"	"(5/2,5/2)"	"2"	5	" 59223.5"	
"4d.(2D<5/2>).9f"	"2[1/2]*"	"1"	3	" 59238.5"	
"4d.10d"	"(5/2,5/2)"	"0"	1	" 59258.8"	
"4d.(2D<5/2>).9f"	"2[3/2]*"	"1"	3	" 59360.5"	
"4d.(2D<3/2>).10f"	"2[3/2]*"	"1"	3	" 59360.5"	
"4d.(2D<5/2>).9g"	"2[5/2]"	"2"	5	" 59400.6"	
"4d.(2D<5/2>).9g"	"2[3/2]"	"2"	5	" 59401.5"	
"4d.(2D<5/2>).10f"	"2[3/2]*"	"1"	3	" 59661.2"	
"4d.(2D<5/2>).10g"	"2[5/2]"	"2"	5	" 59661.3"	
"4d.(2D<5/2>).10g"	"2[3/2]"	"2"	5	" 59661.7"	
"Sr II (4d 2D<3/2>)"	"Limit"	"---"		" 60488.09"	
"Sr II (4d 2D<5/2>)"	"Limit"	"---"		" 60768.43"	
